index,comments,like,dislike,predict,percent,truelike,wholelike
558,만일 부산에 설치한다 그러면 지역표심때문에  조국고향인 부산에 설치하고  대구만 소외시켰다고 소위 법조계 존문가들 인터뷰따다가  지역감정 부추기고 난리치겠지..달리 찌라시 기레기란 말이 생긴게 아니다..,1,0,0,97.64,1,1
90,뉴스 내려 사퇴한 장관 계획이자나,1,0,0,97.65,1,1
746,이건 뭐 장관이라고 지가 하는건 없고 윤총장이 말한거 그대로 하네..뭐하러 그자리 앉아있냐? 집구석 사수하고 공수처 만들려고 가짜검찰개혁 운운하고 있네..,0,1,0,97.67,-1,1
678,법무부장관 됐으니  빨리 장학금이랑 투자 금액 기부하시오. 그러고 검찰개혁이다.,0,0,0,97.68,0,0
593,개 젖가튼 나라 간첩섁퀴들이 난무하는 세상,0,0,0,97.72,0,0
705,부산에 저질러놓은 비리가 많으니까 뺀거라는 합리적의심이 간다.부산에 싸질러 논 똥은 누가 치우는데?,17,1,0,97.73,16,18
202,이름 바꿔봐야 하는 일만 같으면 되지.. 형사부든 특수부든 검찰의 의지 문제겠지..  조국 부부 니들은 환갑전에 감방에서 나오기 힘들거다..,0,1,0,97.74,-1,1
736,이제 그러려니 한다. 원래 나라수준으로 가는거지. 다시 노비제도 만들어도 이상하지 않을 것들일세.,0,0,0,97.74,0,0
356,조국수사 방해하려고 발광들을   하네.  검찰개혁만큼 중요한 사안을 이렇게 졸속으로  처리하는 의도가 뭔데??  조국 수사 끝내고  천천히 신중히 검토하면 나라가 망한다디??  북한 미사일  쏘아대도  숨소리 한번 안내더니  누가 보면 전쟁난줄~~  똥줄탄 문죄인공산당들~~,11,1,0,97.74,10,12
855,적폐들이 무슨 개혁씩이나 하시겠다고 난리인지 대의민주주의면 무조건 입다물고 손놓고 망치는 꼴을 눈뜨고 보고만 있어야 하냐 권력을 위임받았으면 제대로 쓰던지 했어야지 지들 지키는데만 혈안이네,1,0,0,97.75,1,1
975,"국무총리 이낙연(전남영광)/비서실장 임종석(전남장흥)/청와대 수석 윤영찬(전북전주)/ 정책실장+주중대사 장하성(전남광주)/교육부총리 김상곤(전남광주)/여성부장관 진선미(전북순창)/농림부장관 김영록(전남완도)->이개호(전남담양)/경찰청장 민갑룡(전남영암)/검찰총장 문무일(전남광주)/법무부 장관 박상기(전남무안)/국토부장관 김현미(전북정읍)/육군참모총장 김용우(전남장성)->서욱(전남광주)/해군참모총장 심승섭(전북군산)/방통위원장 이효성(전북익산)/인사혁신처장 황서종(전남강진)/헌재재판소장 우리법연구회 유남석(전남목포)/승리,윤총경:광주",499,493,0,97.76,6,992
606,일반 소시민과는 전혀 상관없는 윗머가리들의 이익싸움인 듯해 보고있자니 상당히 불쾌하네요,1,0,0,97.77,1,1
406,범죄자가 뻔뻔하게 설치고 다니는 나라...진짜  경험해보지 못한 이상한 나라가 됐다,0,1,0,97.79,-1,1
81,"머깨문들아, 솔직히 문재앙과 민주당 3년 동안 뭐 했냐? 남북관계? 정치? 외교? 경제? 북한이 뭐 핵포기라도 했냐? 미사일이라도 안 쏘냐? 정치는 뭐 국론분열에 내로남불에...하는 인사마다 삽질에 비리가 없는 것도 아니고ㅋㅋㅋ외교? 트럼프가 방위비 6조 이야기하고 일본하고 외교는 최악에 중국 가서 혼밥한게 잘 한거라면 뭐....경제는 IMF이후 최악인데? 경제지표에서 늘어나는건 청년실업에 노인단기일자리고...제조업 종사 근로자는 해가 갈수록 줄어들고...ㅋㅋㅋㅋㅋㅋㅋ진짜 이게 나라냐?",3,1,0,97.9,2,4
425,문재앙 조국 조선인민 민주당  해골바가지  뒈지기 전에는  대한민국에 미래가 없다~~,1,0,0,97.94,1,1
77,법무부장관 취임 35일만에 사의한 넘이 검찰개혁을 한다구? 된장같은 소리 하고 있네,1,0,0,97.95,1,1
23,지방 특수부가 무슨 힘이 있냐? 어디를 두든 별로 중요한 게 아니야. 또 부산에 뒀다면 조국이 고향에 특혜를 줬다고 기사 쓰겠지.,0,1,0,97.96,-1,1
913,조국부터 개혁대상이다  범죄자가  무엇을 하냐   죽은 소대가리가 웃는다 조적국 기생충 사기군 가족  추잡한새끼,4,0,0,97.96,4,4
568,이거 윤석렬이가 내놓은 것과 무엇이 다른데?  젓국 참 무능하다 뭔가 신선한걸 내놔도 안될판에 이름 바꾼다고 개혁안? ㅋㅋㅋㅋ,1,0,0,98.0,1,1
499,조국이 추진하는 개혁은 콩으로 메주를 쓴다고 해도 믿을 국민이 별로 없을듯^.^,1,0,0,98.0,1,1
912,나중에는 똥싸는것도 논란이라 하겠네,0,0,0,98.03,0,0
800,마누라는 조사중인데 쟤는 저짓을 하고싶을까.하여튼 연구대상 이네. 니도 곧 잡히간다,2,0,0,98.07,2,2
628,아 뉴스 볼때마다 개빡치네 ㅅㅂ 이 ㅅㄲ 언제 구속됨?,2,1,0,98.13,1,3
495,사기꾼이 검찰 개혁을 하냐? ㅋㅋ 개 웃기네. 나중에 광주로 가서 조사 받겠다는거네. 같인 좌빨들이라 편 들어줄 것 같으니 ㅋㅋ,3,1,0,98.17,2,4
494,이런식이면 유승준이도 군홍보대사 할듯,0,0,0,98.18,0,0
813,전지전능하시고 초능력까지 갖춘것 같은조국 쓰레기,2,1,0,98.23,1,3
63,장난하나?,0,0,0,98.26,0,0
401,이거 윤석렬이 먼저 3곳만 남기자고 한건데.... 조선은 정말 일부러 조국 엿먹이려고 하는게 너무 티나요,0,1,0,98.26,-1,1
296,제목을 이렇게 뽑는  목적은?정말 해도 해도 너무한다.기레기~~,3,0,0,98.28,3,3
250,전라도는 과거 아픔이 있었고 이에 일정 공감하는게 있는데  문제는 갱상도 좌파인거 같다 이들은  그야말로 세치혀로  온갖 가짜뉴스와 내로남불로 국기문란 사회 혼란을 부추기는 세력이다........,0,0,0,98.28,0,0
216,분명 무슨 조작질있을듯,3,0,0,98.32,3,3
607,"검찰개혁 취지를 모르겠고, 검찰측에서도 납득이 가지 않는다고 하는데 삼권분립은 이미 붕괴됐고, 국민이 주권을 가질수 없는 나라... 이게 현실이다. 검찰 수사를 조국 결제받고 하라는 게 말이나 되나?",0,0,0,98.38,0,0
575,김명수 우덜식 법 연구회 사법부 장악한 법관적폐 개혁이 일번,0,0,0,98.4,0,0
105,이게기사냐 뭐만하면 묶냐 와진짜 해도해도 너무한다,0,0,0,98.43,0,0
506,전라도 경상도가 범죄자가 많아서 저기에 둔건가..,0,0,0,98.43,0,0
893,왜 갑자기 뭐지??? 이렇게 맘대로 하려고 법무부 장관 되려고 햇나??,3,0,0,98.44,3,3
712,광주는? 느그 논리라면 광주를 빼고 대전으로 해야지? 비뚤어진 눈으로 보니 모두 비뚤어지게 보이는거다! 반성해!,0,0,0,98.49,0,0
286,중앙의 고향타령 어이없네 또 아니면 말고식이야?,0,0,0,98.5,0,0
161,"이상하네요~~ 특수부 숫자 줄이고, 명칭 바꾸고, 검사장 지원차량 없애고.... 이게 검찰개혁인가요? 이걸 하려고 조국을 법무부장관 시킨건가요? 법무부장관 나무랭이가 무슨 개혁을 합니까? 검찰개혁은 대통령과 국회의원이 하는 겁니다. 꼭두각시 법무부장관이 무슨 힘이 있어서 검찰개혁을 하나요~~ 제발 물타지 하지 마라~~ 문재인 멍청아~~",6,3,0,98.51,3,9
413,개념도 없고 생각도 없도준비도 없이 ~둥이만 놀라네.아래서 올리면 검토 조차 힘든 판박이고무도장 그대가 꿈꾸는 개혁과 아름다운정의이라.,2,0,0,98.52,2,2
588,조 똥개 = 문 똥개 =  능력 없는 좌빨  =  모두 가족 범법자 =  말과 행동이 완전히 다른자 = 치부 한자들 = 다들 빠른 시간에 사라져 버려야 할 자들 (북 정치범 수용소로),1,0,0,98.53,1,1
608,북한과 평화통일 외치지 말고...남한이나 두쪽으로 분열시키지 마라. 대통령 하나 잘못 뽑아서 나라 꼴이 이게 뭐냐?,6,0,0,98.54,6,6
293,무슨 일이든 졸속처리는 검은 의도와 사후 부작용이 필수로 존재한다. 미친 OOO. 지금 이짓거리들이 일장춘몽임을 깨달을것이다ㅋㅋ  자리 내려오기만 해봐.,5,1,0,98.55,4,6
513,"조또몰라요 쓰레기! 청산 대상이며, 개혁 대상이 자신인데 미치지 않고서야 발광할 수 있나? 암튼 주제파악도 못하는 무식한 작자야!!! 쓰레기소각장으로 꺼져라!!!~~~~",1,1,0,98.58,0,2
719,요새 뉴스보면 ㅈㄱ때문에혈압오름검찰장악반대,0,0,0,98.6,0,0
133,니가 그러고도 기자냐?  부끄럽지않냐? 이렇게하려고 공부해서 기자됐냐? 기레기야 욕도 아깝다.니한테 욕하는 내가 불쌍타. ㅂㅅㅇㄱ,2,0,0,98.61,2,2
906,상식대로 안하는게 문구라와 조똥의 특징이고만.,1,0,0,98.63,1,1
40,"대전은 그렇다치고, 조막만한 광주는 뭔 특수부냐?",4,1,0,98.63,3,5
68,시 발 부산이 광주보다 못하냐? 전라도 똥꼬만 존나게 빤다 대전보다 못한 광주가 이 정권에선 특별시 취급받네,1,1,0,98.63,0,2
867,반일 외치면서 일본 따라하냐!,0,0,0,98.64,0,0
75,솔직히 유사시민과 한걸레가 나서서 불지펴서.. 지지율 더 떨어뜨리고 중도사람들도 등돌리게 한거다.,2,1,0,98.69,1,3
235,이 정권 국정 운영은 책상 줄 그어놓고 다투는  초등급 수준이다. 이런 놈들에 선동되서   뽑아준  개돼지들은  반드시 응분의 댓가를  치뤄야 된다.,2,1,0,98.69,1,3
627,너 정신상태나 뜯어고쳐라! 사이고페스 왕자병 ㄱ ㅔ ㅅ ㅔ 기!,1,2,0,98.69,-1,3
720,냉정하게 지켜보는중이다... 이제 화가나고 답답하고 그런 감정 없다.,0,0,0,98.7,0,0
909,"정권끝나면 다 원복이니까 아무 의미 없다 , 확실한건 족국과 문재앙은 깜빵에 있다는 거다",4,1,0,98.71,3,5
223,결국 자리 나눠먹기네 젠장,0,0,0,98.73,0,0
620,윤석렬 뭐하냐?조국 저고 빨리 안치우냐?꼴도 보기 싫다..족같은 사회주위자 새끼들은 바로 구속 시켜라.,5,4,0,98.79,1,9
394,"개~~~~쓰레기들 사진 치워라! 사람 사진만 올려 정치기사엔. 아님, 문화레져 반려동물란에 넣든지.",2,0,0,98.8,2,2
815,얘도 검찰개혁은 틀렸네 ㅋㅋㅋㅋ꼬라지보니까 흉내만내다가 끝나겠군.. 그렇게 지한테 맡겨만주면 된다고 하더니만 역시 ㅋㅋㅋㅋㅋ,4,0,0,98.8,4,4
238,천룡인을 위한 검찰개혁 ㅋㅋㅋ ㅅㅂ 이게 개혁이라고? ㅋㅋㅋㅋ,1,0,0,98.84,1,1
560,오거돈이랑 동생 살리자고 저러는건가? ㅋㅋ 나라 꼬라지 참,2,0,0,98.85,2,2
284,범죄피의자가 무슨 검찰개혁이냐 물러나라 조국!!!,2,1,0,98.91,1,3
19,아니 빠지든말든 참ㅅㅂ 기사 쓸꺼 좃나 없네,0,3,0,98.94,-3,3
433,뭘 한다고 과연 대한민국이 달라질까? 공수처 같은 새로운 부정부패만 만들지 마라 세금 넘나 아깝다,0,0,0,98.97,0,0
279,특수부를 없애겠다는 건 본인들의 비리를 덮겠다는것과 동일한 행동 특수부는 물론 검찰자체가 일반 국민이랑 아무 상관없는데 저들이 저렇게 저기에 매달리는건 너무나도 이유가 뻔하지 않은가? 이미 민주당에는 국민이 없다,3,1,0,98.98,2,4
181,나라꼴 진짜 한심하다.. 저딴게 법무장관이래ㅋㅋㅋㅋㅋ,4,2,0,99.02,2,6
166,광주는 범죄의 도시인데 거기 특수부 만들어서 뭣할라고? ㅋㅋㅋㅋ일단 해쳐먹을곳하나는 놔두네 전라도에,0,3,0,99.04,-3,3
673,"무늬만 검찰개혁인 것처럼 하려고 애쓴다. 윤석열총장 개혁안이 더 내실있네? 검찰조직에 대해 아무것도 모르는 범죄자 조국이 검찰개혁한다고 설치니 가관이다. 지피지기해야 이길 수 있는데 ,검찰에 대해 알지도 못하면서 설치기만 하니ㅉ",3,0,0,99.05,3,3
243,시비걸게 더럽게 없나보네 이딴것도 기사라고 쓰고,1,0,0,99.05,1,1
735,피의자가  자기 범죄자가족  지키는법안을 발표하는 더러운 현실을 살고있다 진짜 나라가 어쩌다 이지경까지온건가,0,0,0,99.08,0,0
791,이게 검찰개혁??이름만 바꿨을 뿐이고...좌좀들 허탈하겠구먼ㅋㅋ.....국민들 민생과는 아무런 관련이 없는 검찰개혁! 결국 좌파의 권력욕일 뿐!,3,0,0,99.08,3,3
448,서울 외엔 대구-광주... ㅋ 영원한 지역구도로구만. 부산이더니 대구로 바꾼 건 광주랑 균형 맞추기인가?,0,0,0,99.09,0,0
808,근거가어딨냐.제 맘대로지,0,0,0,99.2,0,0
599,이제  젓국이  범죄자들의  좋은세상을 만들었구나ᆢ지가  범죄자니 서슴없이 범죄자 왕국을 만드네,1,0,0,99.23,1,1
825,나라가 개판이네,0,0,0,99.23,0,0
937,무신 개선장군이라도 되냐 저 거만한 시끼,5,0,0,99.23,5,5
853,쓰레기 조국 니 대가리하고 꼴통 문재인 대가리 개혁부터 해라!,1,0,0,99.24,1,1
830,거서기 정부................박근혜 정부를 주적으로 몰고 적폐로 만들려고 특수부 인원 2배로 늘리고 있다가 조국 서기 조사 하니 특수부를 없애냐?>................이것들 완전 정신병자 아니냐?,4,0,0,99.25,4,4
140,참...타이틀도 어이없이 뽑아내내요.읽어보니 다 이유가 있구만.에효..,0,0,0,99.25,0,0
779,특수부 줄이는 게 머가 그래 큰 개혁이라고 조국 아니면 안된다 우기냐?,15,3,0,99.3,12,18
54,검찰을 건들면 다친다.제되로 보여주었구만. 결국 사퇴하게 만들고 다음 법무부 장관도 또  확 겁데기 벗기겠지. 검찰 건딜면 당한다.,1,3,0,99.31,-2,4
732,마치 조국이가 대한민국의 주인 인것 같다. 참 어이가 없다. 빨갱이 위선자 샠퀴 역겨워 토나온다.,1,0,0,99.34,1,1
192,서울 대구 광주라면 중국과 친중 정치인들이 스마트시티 사업을 공동으로 추진하는 유일한 3곳인데 ㅋ 서울은 박원순이를 중심으로 전기차나 지하철 버스 공공와이파이나 코링크가 투자하는 스마트 가로등이나 버스 와이파이 산업 배터리 산업등 다 중국에 투자유치해서 추진하고 하고 있고 대구는 대구시장과 조원진 유승민의 지역구 의원들이 모두 친중 여시재과 관계가 되어있고 이들을 중심으로 중국의 스마트시티 건설을 대구에 유치하고 있다. 광주도 마찬가지. 여기에 쓰이는 통신장비나 전기차는 화웨이와 중국차다. 한국 기업은 죽이고 중국돈 받아먹는 곳들임,6,1,0,99.36,5,7
535,"##부탁합니다  제발 꺼져주세요  보는국민만혈압올라 뒤지겠음 욕만나오고 진짜 법만없음 때려직이고싶음  ,,,,,뭔정권이 이런정권이있다니 나참 ,,,,,,,,정말 죽어도 열번다시죽어도 자칭진보좌파리아웃사이더들의집권은 사절한다 !/////",4,0,0,99.37,4,4
676,"""반부패수사부""   머리통하고는   이문구는  그부서가 중점적으로하는 업무를 말하는거고.   얼마나 무게없고 허접한가?  글구    제2의도시라말하는 부산에는 왜왜없엤을까?.",0,0,0,99.39,0,0
519,어휴 중앙일보 또 똥싼다,0,3,0,99.46,-3,3
35,개혁하는데 어디에 특수부를 남기든 그게 무슨상관이며... 부산사람들 지지도 없는데 굳이 부산을 왜챙겨? 뻘소리좀 작작하세요!!,3,2,0,99.48,1,5
706,부산을 빼면 안돼지. 거기야말로 거대 부패 온상지일거 같은데 그곳을  뺀건 최악중의 최악이다.,2,0,0,99.49,2,2
514,검사들이 반발한다고? 일선 검사들 대부분 찬성이다 온갖 형사사건들 다 처리하면서 격무에 시달리는 일선 검사들 눈에 특수부라고 목에 힘주고 승진코스 밟는 일부 정치검찰들이 곱게 보이겠냐?ㅋㅋㅋ 검찰 내부에서는 내심 조장관의 개혁안에 찬성하는 검사들이 대부분이다 특수부나 파견검사들 빼고! 이제 진짜 수사 잘하고 재판 잘하는 실력있는 검사들이 승진할 수 있는 기틀이 마련되는 것이다,1,0,0,99.49,1,1
662,윤석렬 개혁안에서 별로 달라지진않았군요...뭐라도 일한걸로 보이고 싶은거지요?참 염치도 없는 사람...이리 살고 싶습니까?,1,0,0,99.49,1,1
809,"좆국 뻔뻔함의 극치다,  너가 갈 곳은 작은집일 뿐이다,  너놈 철판 처다보는 것도 이제 내려와라 꼴도 보기  싫은 철판을 공업용 절단기로 잘게 썰어서 용광로에 넣고 싶은 심정이다.",3,0,0,99.5,3,3
947,"촛불=공산사회주의자들의정권찬탈을위한사기,조작,양의탈을쓴늑대엿다.개혁=공산사회주의자들의권력장악을위한구호,상대편죽이기위한허울좋은명분,복수를위한선전선동용어. 진보=보수를이전집권당세력을일컬엇다면,진보는현정부,집권당세력이라고말할수잇다.그구성이공산사회주의자들이주축이다.죄인좆국,유시민,이인영,임종석,박원순,김경수,전라도,등등등.민주=공산사회민주주의.진보들이말하는민주의참뜻.보수들이말하는자유민주주의와햇갈리면안됨.소위진보,개혁,민주를팔면서폭력,대모,시위,파괴를일삼는공산사회주의자들의참모습.죄인과좆국탄핵.",0,0,0,99.51,0,0
280,쒸레기 좆국문재앙정권초 반대세력을 적폐로 몰아 수사할때는 특수부 대거 늘리더니  죄국이 지죄가 들어나 수사당하니 검찰개혁이라는 탈을쓰고 본인과 범죄가족의 죄를 덥고자하는 사법농단을 자행하고있다는걸 몇몇 문슬람광신도를 제외한 대한민국 국민들은 너무도 잘 알고있지.,2,1,0,99.55,1,3
925,법조계라고 하지말고 검찰이라고 정확히 해라. 모든 법조계가 반대하나?.기레기,0,0,0,99.56,0,0
25,수사안 받을려구  부산은 폐쇄? 앞으로는 청렴한척 마누라 자식 다 권력의 힘으로 편법으로  공정경쟁없이  기득권으로 살려했지.  더러운 인간.,5,1,0,99.56,4,6
168,"박태인 기자님,  기사를 장난으로 쓰는것 같습니다.부산에 특수부가 없는것은 대검의 제안이라고 기사는 쓰고  '조국의 고향 부산은 왜빠졌나' 하면 기사 가지고 장난질하는거 아닌가요?. 기자라고~",3,0,0,99.6,3,3
598,쟤 때문에 민주당 이번에 망함  표 떨어지는 소리  와장창~~~,2,0,0,99.61,2,2
174,무조건 바꾸면 개혁이라는 너그~ 개악만 해 왔지~!!! 교육도 그래~ 경제도 그래~ 외교도 그래~!!! 국방도 그래~ 개혁이라고 해 놓고 잘못됐을 땐 잘못을 인정한 지 한 번도 없어~ 그래 놓도 내 몰라라~ 너그 전매 특허인 졸속 개악하지 마라~!!!,4,2,0,99.62,2,6
431,후안무치한 조국이 얼굴보면 역겹다...토할거 같다...저런 인간이 하는 검찰개혁이 제대로 될리가 없겠지.......넌 감옥행이 어울려~~~,2,0,0,99.63,2,2
136,부산에는 범죄가 없어서 죄인이 없어요오검찰엣니 원해서 ?  웃기지 마라 !  제발 속보이는 짓거리 좀하지  마소 !,0,0,0,99.64,0,0
960,"강도가 범죄예방책 발표하는것같네. 범죄자를 법무부수장앉힌 삶은소대가리도, 그자리에 앉아서 범죄자들인 자기가족보호법 만드느라 개소리하고있는 좃국도, 앉아서는 절대 안되는 자리에 앉아서 말도안되는짓거리를 하고있다. 특검으로 철저히 조사하고 처벌해야한다.",7,1,0,99.64,6,8
968,조국이라는 이름만 들어도 속이 울렁거리고 토할 것 같다. 제발 좀 뉴스에 올리지 마라.,8,3,0,99.64,5,11
461,가장 더러운 쓰레기가 검찰개혁을.... 말도 안되는 소리... 무능한 쓰레기정권,1,0,0,99.65,1,1
755,이 작자   꼴 사납다. 집구석도 똑바로 못하는 주재에 국가권력 개혁이라 얼토 당토 않은 짓거리다.,2,1,0,99.65,1,3
532,제목 뽑는 꼬라지. 양아치네. 조회수 높이고 싶어 애를 쓴다.,2,0,0,99.65,2,2
329,우~~~와 ㆍ  조국  다리 벌린거 좀봐~~~가랭이 찢어지겠네 ~~거시기당 이라    거시기 자랑 하려고?,1,1,0,99.66,0,2
721,"특수부 축소되면 제2의 조국 , 정경심 , 최순실 , 갑질하는 재벌이 박수치고 좋아한다 . 특수부가 일반국민을 상대로 탈탈털고 강제수사했다는 소리 듣지못했다 . 앞으로 고위공직자 , 재벌 , 대통과 특수관계인들은 특수부 축소의 혜택을 받을 것이다 .공수처가 대통령과 집권당 눈치 보고 못하는 수사를 특수부가 하는 것이다 .",16,2,0,99.67,14,18
487,급하게 하여 잘되는 것 못보았다 ... 부산이 대구나 광주에 비하여 인구가 2배 이상이나 많은데  특수부 할일이 부산에만 그렿게 없을것 같나 ????  지금도 잘 못하는 일을  그렇게 졸속으로 처리하여 어지간히 검찰 개혁하겠다 !!!!  쓸데없이 힘쓰지말고 잘하는 다른사람으로 인계하심이 어떨런지????,3,0,0,99.68,3,3
259,저개쓰렉이 다신주댕이 못놀리게 빨리 감옥독방 면회도 안되는데 갖다 처넣어라,2,1,0,99.69,1,3
653,도둑 고양이에게 생선 맡긴 꼴이네,3,0,0,99.71,3,3
467,검찰 개혁되면 친일 토착왜구 자한당 조.중.동 ㅉㅣ라시 쓰레기 신문 태워 일본으로 보내자!!!,1,1,0,99.72,0,2
868,좃국아 꼬라지 보기싫으니 가면 쓰고나온나구역질난다,1,0,0,99.73,1,1
561,특수부가 사라진 자리에 전문 형사부가 있어. 부산 특수부 사라지고 전문형사부 들어옴?  형사부가  부 울 경  관할 하고?  누굴 위해서?  이거 한다고 서초동 촛불 밝힌거?  ???  어이 없고 황당하고...,1,0,0,99.74,1,1
462,좌빨 틀딱 빨갱이들 통한의 댓글알바중ㅋㅋ 부들부들거리는거 코와이네,0,0,0,99.75,0,0
548,영남 지역에 부산지검이 아닌 대구지검에 특수부를 남기는 방안을 먼저 제안한 것은 법무부가 아닌 대검이었다고 한다.  기사나 읽고 댓글달자 ㅉㅉ,931,123,0,99.75,808,1054
220,국가전복 세력을 국민의 뜻으로 왜 끌어내리지 못 하는가~~??? 그냥 국민투표 하자~~!!! 국민이 뽑은 대통령~ 국민이 탄핵시키자~~!!! 국회는 헛짓거리 하지말고 국민투표 날이나 잡아라~~~!!! 촛불이 국민의 민심이라 생각한다면 좌빨들도 국민투표에 응해라~~!!!,5,2,0,99.75,3,7
341,21세기에 지역주의나 부추기는 기사라니 댓글알바랑 똑같이 수준이 낮네 ㅋㅋ,0,1,0,99.76,-1,1
743,조국 꼴 뵈기 싫어서 뉴스도 보기싫다 구속되서 저면상 빨리 안보기를 바란다,2,0,0,99.77,2,2
754,갑자기  소화가 안됨  채널돌림 ㅋ~  설득력  신임도  제로~~~,1,1,0,99.77,0,2
398,전국 3개 청에만 특수부를 남기는 이번 방안은 앞선 지난 1일 윤석열(59) 검찰총장이 검찰개혁 방안으로 발표한 것이다. 이를 조 장관이 수용한 것이다.,0,0,0,99.78,0,0
337,전국 3개 청에만 특수부를 남기는 이번 방안은 앞선 지난 1일 윤석열(59) 검찰총장이 검찰개혁 방안으로 발표한 것이다. 이를 조 장관이 수용한 것이다.,0,0,0,99.78,0,0
571,전국 3개 청에만 특수부를 남기는 이번 방안은 앞선 지난 1일 윤석열(59) 검찰총장이 검찰개혁 방안으로 발표한 것이다. 이를 조 장관이 수용한 것이다.,1011,114,0,99.78,897,1125
557,"소나기처럼 지나가는 비~~ 흉내는 내겠다,~ 어치피 국민들 지지 못받는 사라질 장관지시니까~~ 용쓴다~~",1,0,0,99.79,1,1
515,"검찰개혁에 대해 잘모르겠지만 특수부 몇개 없에는것이 개혁인가?떠들썩 하였지만 싱겁네!개혁이라함은 국민입장에서 불편함, 절차등을 간소화한다거나 뭐 이런거 아닌가",2,0,0,99.8,2,2
145,참 생각없고 대책없는 인간들 많어. 부산 특수부 없애면 부산은 뭐 조사 안하냐? 대구에서 하겠지.동네 경찰서 없애면 그 지역은 무법천지야? 옆동네 경찰서에서 범위 넓혀 치안유지 해주겠지. 슈퍼검찰 힘빼고 균형을 맞추자는건데 뭔 도둑이 어쩌고 저쩌고 참나...,0,1,0,99.8,-1,1
586,조국은 본인에게 유리한 검찰개혁만 한다!부산을 특수부에서 뺀거 보면 알수있다!엉터리 졸속개혁!사기꾼 조국 구속!문재인퇴진!,1,0,0,99.83,1,1
520,검찰개혁이 공정성을 잃고 사심으로 진행된다면 그건 쓰래기 이다   일단 면피하고자 했다면 담정권에서 분명 그   댓가를 치루게  될것이다 아자~~~~정권교체만이 정답이다,4,1,0,99.83,3,5
430,영남 지역에 부산지검이 아닌 대구지검에 특수부를 남기는 방안을 먼저 제안한 것은 법무부가 아닌 “대검”이었다고 한다. 대검이 제안함,0,0,0,99.83,0,0
657,이거 축소되면 존나게 해먹기가 시작되겠네.. 2년 남았으니 아주 제대로 땡겨볼려고 대놓고 인력축소 ㅋㅋㅋㅋㅋㅋㅋㅋ 이래놓고 공수처 처리되면 자기사람들 한테 수사받고 솜방망이 처벌. 처리 안되면 배째라 존나게 해쳐먹겠네... 나라가 망해가는구만,2,0,0,99.84,2,2
22,무슨 조국 고향이야 또 거기가 고향인 사람 한둘이냐? 어휴 진짜 .. 애지간히 엮어라 굴비도 아니고 질린다 니들 스타일,1,1,0,99.84,0,2
347,안 빠지면 안 빠졌다 뭐라할거잖아? 뭐 이런 그지같은 논리가 있냐?,0,0,0,99.85,0,0
774,답답허다~~,0,0,0,99.85,0,0
908,내란 반역 간첩 선전선동 이런거 다루는 곳은 어디 있겠지,0,0,0,99.88,0,0
239,윤석렬 검찰총장이 말한 3곳이 어딘지 정확하게 기사 실어주세요. 조귝이 딴 지역으로 바꿔치기해서 개수만 맞춰놓았을지 모르니 확인하고 싶어요.,2,0,0,99.88,2,2
977,이게 진짜 문제인것이 사법개혁과 검찰개혁은 여야 당정청 대국민 여론 수렴이라는 여러가지 절차와 합의로 만들어내는 것이 맞다. 심지어 야당도 조국만 아니면 개혁 찬성이라고 초지일관 말해 왔다. 졸속 개혁은 만드는 것보다 개선하는데 훨씬 더 많은 사회적 비용이 든다. 분명 더 큰 재앙으로 돌아올 것이다. 사법개혁을 범칙금 개정하듯이 하고 있는 꼴을 보자니 답답해 미치겠다,228,137,0,99.88,91,365
312,다른 사람들 수사땐 인권도 없이 포토라인 막세우면서 지놈 사기꾼 패미리 수사엔 인권차원에서 다빼냐? 좌파 위선 극혐,2,0,0,99.88,2,2
470,설마 허접한 알바 댓글 논조로 정치를 생각하진 않겠죠? 기사 먼저 읽고 댓글 다세요 알바분들. 대검이 제안한거라고 대검이! 언론 개혁을 빨리 해야 기레기들 다 골로 보내는데 말입니다.,0,0,0,99.91,0,0
656,조국이가 똥줄이타다보니아무거나나오는대로  씨부리니  이럴수밖에더 있나나라가 완전히 범죄자 하나 땜시 엉망이 되는구나이런게 국정농단이다,1,0,0,99.92,1,1
197,주로 고위공직자를 수사하는 특수부 줄이는게 서민과 무슨 상관...이게 검찰개혁이니?...민주팔이하다 개혁팔이로 업종전환한 더불어공산당,4,1,0,99.92,3,5
684,별로 새로울 것 없는 개혁이랍시고~ 다리 쩍벌리고 앉아 있는 꼬라지 하고는~,1,0,0,99.92,1,1
525,댓알바들아 언제적 지역논리 펼치고 자빠졌냐ㅉㅉ 생각이 쉬다 못해 썩어문드러졌네 제발 현생 좀 살아라 아 기사도 좀 제대로 읽고,90,12,0,99.94,78,102
771,"국민은 허수아비!국민을 위해 법가정치  권력지배자들 을 청소,.ㅡㅡㅡ법조인 정치참여  금지법 ㅡㅡㅡㅡ만들어야!공수처 신설시  법조인 참ㅇ여 금지법.이게 진정한 개혁이다.개,돼지 국민성 !정치에 선동되는 진보,보수?",1,0,0,99.94,1,1
310,읹아있는 꼬라지보소!!넌 이웃되고 다시 개혁이야.뭐가 그리 급해서 주말에 모여 졸속처리하니?그러니 너희한테 검찰개혁 못 맡겨!!!,2,0,0,99.95,2,2
