,index,comments,like,dislike,predict,percent,truelike,wholelike
701,701,돌아가지마세요. 지들 급하니까 총리 앞세워 숨으려는거지 상황 바뀌면 밟고 갈겁니다.  편안하고 명예로운 노후 보내시길,1,0,0,12.11,1,1
702,702,이낙지  이세기도 맛갔다,4,0,0,44.19,4,4
703,703,"안희정, 김경수, 이재명, 박원순, 조국, 유시민,...  이제는 이낙연. 적어놓고 보니 죄다 위선자들. 다 척척척. 이제는 노통까지 의심스러울뿐.",2,0,0,2.51,2,2
704,704,이낙연 할아버지가 와도 너희들은 망했다.,1,0,1,96.27,1,1
705,705,일잘하고 있다며? 그럼 잘하는일 하게 냅둬라.  잘하고있는사람 빼가서 이도저도 아니게 만들라고 그러냐?,0,0,0,6.17,0,0
706,706,"낙베야, 천황한테 충성 맹세 잘하고 왔어? ㅋㅋㅋㅋㅋ",0,0,1,93.8,0,0
707,707,'레드벨벳 빨간맛' 좋아하는 어르신들 많네?ㅋㅋ,0,0,1,98.92,0,0
708,708,말하는거보면 정상생활도 불가능해보이는인간을 빨아대는 민주당 수준,0,0,0,9.99,0,0
709,709,조국 같은넘을 드리민 민주당과 문통 고집불통으로 나라 꼬라지 맛갔다..,3,0,0,49.93,3,3
710,710,죠국이 귀걸이 이번에 잘봤어 ㅋㅋㅋ,0,0,1,95.09,0,0
711,711,국민분열  뉴스 ..왜곡뉴스...선동뉴스...친일매국의..뿌리... ..조.중.동.을...없애버립시다,0,2,0,0.03,2,-2
712,712,뭐가 다급하지 쩝쩝이와 민좃당 지지율이 자고나면  쭉쭉 올라가는데 그것도 진실만을 말하는 리얼미터에서,2,0,1,95.29,2,2
713,713,다급해진 무슨   언론이 다급하건 아니고,0,0,0,9.48,0,0
714,714,박근혜 보고 수첩공주라고 그렇게 욕하더니 이낙연은 깨알수첩이라고 칭송하네 ㅋ 좌파들이 항상 이래...내편이면 무조건 ㅋㅋ,2,0,1,55.58,2,2
715,715,우리 낙베 아들이 공부 열심히 해서 대학간건 맞는가?????,1,0,0,18.99,1,1
716,716,창틀 유튜버가 강용석이 극찬한 이낙연? 창틀유튜버는 자칭우파 타칭 낙연빠 같드만..오늘 아침방송에서도 낙연이 찬양하느라 애쓰던데,0,0,0,12.78,0,0
717,717,"거기에 김진표가 왜 끼여들어. 내년 총선 대비하고 후반기 안정적인 집권을 할 수 있는 참신한 차세대 리더들을 데려와 후계구도를 갖추어 주어야 한다. 영남권의 진보적인 인사가 좋겠는데, 김경수는 드루킹에서 완전하지 못하고, 국민들이 잔뜩 의심하고 있는 상태다. 조국은 부인이 그렇지 않았다면 참 좋은 총리감이었는데 아타깝다. 대통령 입장에서는 현총리를 유임시키는 것이 가장 무난하다.  386세대는 2선으로 퇴진시켜야 한다. 즉 60대는 다음 총선에서 공천을 하면 안된다.",0,0,1,97.52,0,0
718,718,솔직히 좌빨 전라도넘은 아니다.,0,0,0,10.47,0,0
719,719,부동산투기정권은 다음 총선에서 사라진다 영원히!!~~,0,0,1,54.62,0,0
720,720,조국사태때 볼거 알거 다 경험했다.,1,0,1,69.32,1,1
721,721,민주국가에서 이족속들 정권잡게 한것도 우리 국민들이잖아. 우리 모두 반성해야지. 이차피 정치후진국 듣게 만든 바에는 또한번 실망하는 한이 있어도 차악이지만 대안이 없으니 이번엔 한나라당 찍어서 민주 이족속들 전부 어디까지 썪어 문드러 졌는지 한번은 파헤쳐봐야 속병안걸리겠다. 국민 여러분 알아서들 하세요 민주국가니까. 전 제식대로 합니다.,8,0,0,42.3,8,8
722,722,일반국민들은 검찰이  무서운지 얼마나 센지모른다   범법자들이 무서워 한다     일반서민국민들은 경찰이 가까이   있다   경찰기강은 검찰이세우고 있다고 볼수있죠 정치권 맑아지면된다  집권후 한탕하려는 보좌관들 단속 이  시급하다,1,1,1,99.63,2,0
723,723,ㅋㅋㅋㅋㄱㅋ 민좉당 애들아 침몰하는 배부여잡지말고 빨리 내리랄때 각자생존해라ㅋㅋㅋ 니넨 내년에 싹다 모가지야ㅋㅋㄱㄱ 아님 지금이라도 주소를 즌라도깽깽이로 옮겨서 절대 즌라도 밖으로 안나오면 굶어 죽게는해줄게ㅋㅋㅋ,0,0,0,3.36,0,0
724,724,그래 이낙연이 나오고 조구기 총리 시켜줘....요즘 조구기 얼굴 않보니 마니 그립네,1,0,0,47.68,1,1
725,725,이제 아무것도 하지말고 그냥 냅두세요 그냥 다들 국이형님 큰형님 손잡고 인민의 낙원 윗쪽나라가서 개혁도 하고 공수처도 만들면서 행복하게 오래오래 잘사세요 우리 다시는 보지맙시다 ^^,4,0,1,99.96,4,4
726,726,언론이 이바구가 젤 심해 그냥 아주 정치를 다 해드셔,1,0,1,52.15,1,1
727,727,민주당 50석 미만 보이네.,3,0,1,51.68,3,3
728,728,조국 사퇴후에 선거는 다가 오고 지지층은  빼지고있고 한마디로 당내에서 위기가 오고 있다는 조짐이지...,3,0,1,87.05,3,3
729,729,신경끄셔~,0,0,0,8.01,0,0
730,730,지네 밥그릇은 일하고 챙겨야지 무슨 총리한테 기댈려고 지랄들이여 냅둬라 대통렁도 총리도 나랏일 좀 하게,0,0,1,70.38,0,0
731,731,직선제 때려치고 간선제가자 이 개돼지 국민들한테 투표는 사치다,2,1,0,26.62,3,1
732,732,지금 국무총리직 잘 수행하고 있는데 무슨 선대위냐,1,0,0,9.24,1,1
733,733,네이년은 베충이 댓글부대 제대로 점령한 듯 하네,1,1,0,5.06,2,0
734,734,중앙이 다급해졌네ㅋㅋ,1,0,1,67.3,1,1
735,735,돌아돌아 도로전라도당,2,0,0,31.7,2,2
736,736,나라 말아 먹을 일 있냐..허허 하다가,0,0,1,65.91,0,0
737,737,"저분도 낼모레면 70이다. 여태 잘한거 그냥 잘 보내드리고, 새롭게 시작하자.",0,0,1,99.11,0,0
738,738,그나물에 그밥이다,2,0,1,52.36,2,2
739,739,이해찬을 대통령으로 하자~~문재인보다는 나을듯~~~그래야 20년 장기집권하지~~ㅋ ㅋ,1,0,0,8.95,1,1
740,740,토착왜구 낙베 ㅋㅋㅋㅋㅋ,0,1,0,33.71,1,-1
741,741,"881일 국민에겐 8810일 같았다. 세상에 없을, 없어야 될 종북주사,홍어 콜라보레이션..",1,1,1,55.79,2,0
742,742,"문재인 주변엔 간신만 바글바글...문재인이 실행한 모든 정책이 실패했는데도 바른 소리하는 넘이ㅠ하나없냐? 오직하면 최장수 총리가 나오냐? 이낙연 이해찬 조국 이넘들이 문재인 딸랑이 서열 1,2,3위간신배들...",0,1,0,44.64,1,-1
743,743,전라도 이낙연 먹버하려는 경상 좌파의 전략전술 ㅋ,0,0,0,2.51,0,0
744,744,대중 선상님 외치면서 똥꼬 열라 빨던 이낙연이 아니여ㅋㅋ,0,0,0,2.45,0,0
745,745,이낙연은 그래도 합리적인  사람인 줄 알았는데  별 볼 일 없더라  그냥 전라도 그 자체임,2,0,0,0.86,2,2
746,746,그나물에 그밥이지!!  민주당하는꼬라지하고!!  저분이랑 뭐가 달라!  지난번 국감때 보니 조구기 옹호하느냐고 둘러대기식 거짓말잘도하더만!!  우리 국민들 신뢰잃음!!,2,0,0,0.87,2,2
747,747,이낙연인가?이낙옆인가?그 쓰레기 필요 없어 제 2의 문재인이다 정은이한테 손발이 다 닳토록 빌놈이다~괴새끼,4,0,0,0.19,4,4
748,748,중앙일보 이 모지리들아.무슨 다급을 말하니...   비싼 밥 처묵고 할 일 없는 넘들.  쓰레기들아.,0,0,0,2.49,0,0
749,749,좌편향 공산당 문재인이나  이낙연이나~~그똥물에 그똥이다~~,2,0,0,1.35,2,2
750,750,다급해진 조중동,0,0,0,48.34,0,0
751,751,차기 국무총리 이해찬을 추천!,0,0,1,84.91,0,0
752,752,심부름꾼 홍어가 선대위원장이라ㅋ,1,0,1,69.96,1,1
753,753,빨~ 갱이 개~ 종자들 애쓴다~ ㅋ,1,0,0,6.02,1,1
754,754,차기에 김현미랑 유은혜에서 기가 찬다...하하하하,1,0,0,20.07,1,1
755,755,"프레임 씌우는거 정치 공작이다.경제,안보 아작 나는 국무총리가 유능하냐?",0,0,0,26.14,0,0
756,756,꿔다놓은  보리자루  아니었던가?,0,0,0,10.36,0,0
757,757,제목 쓰는거 보면 무슨 신문인지 알겠네  쯧,0,0,0,3.08,0,0
758,758,"이게 친일파들의 속셈이냐? 노림수냐?  국정흔들기?? 잘하고 있는 총리를 개각이라는 헛소리에 짜르려고?  총리는 임기가 없으니 앞으로 2년 더하다가 대선으로 갈아탈꺼니까  걱정들 붙들어메고,  긴장들 타거라...  언론기레기 청소들어간다",0,0,0,3.32,0,0
759,759,장수총리면 뭐가 대단한거지요? 눈치를 잘본건가? 아님 대통령이  해임할 정신이 없었던것 같은데...?,1,2,0,32.16,3,-1
760,760,중앙일보 홍석현 아 이제 남은 카드는 이낙연 푼이지? 조국 문재인  홍석현  김경수 국가반란의 주역들아 이낙연이  좀 있으면 무너지고 검찰 칼날이  북한동조세력  중심부로 향할거다 너희들잉저질른 조작 거짓 국가반란  여적죄가 숨겨 질것 같나?  하늘이 있다 천벌 달게 받아 국민 여러분 눈물로 호소 합니다 더 늦기전에 이낙연 김경수 조국 문재인 에게 속지 마십시요,1,1,1,95.83,2,0
761,761,제발 이낙연 총리가 나서야 한다 ㅡㅡㅡ문재인 시대 종식이 시급하다 ㅡㅡㅡ이 총리가 자기정치  할때ㅡ 문재인은 끝장 레임덕이다 ㅡㅡㅡ환영 ㅡ이낙연 총리니므ㅡ,1,1,0,0.04,2,0
762,762,이제는 안되겠다 싶으니 이낙연 띄우기로 방향전환 하는거냐? ㅋㅋ,2,1,0,17.36,3,1
763,763,전자개표기 조작을 어떻게 티안나게 할것인가 모의하겠지ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0,2.3,0,0
764,764,지지율 10% 차이인데 무슨다급 ?? 좃중앙피셜 ㅋ,0,0,0,4.22,0,0
765,765,리얼미터나 갤럽 조사에 의하면 더불어조국당의 지지율이 훨씬 높던데 웬 걱정 ㅋㅋㅋ?,0,0,0,27.75,0,0
766,766,극우친박. 극좌 종북 ..진절머리납니다정말 이젠 중도 정권 자리잡아야합니다..서민.복지. 외교.안보..실용적 정치로 나아갑시다언제까지 이념. 대의 외치며 위선떠는 정치인 봐 줄껍니까?? 중도 정치인들..서로 정치적 신념을 조금씩 달라도 국민들 위해  뭉쳐주십시요!!!   정말 패거리 이익이아닌 국민과 후손을 생각해주십요!!!,0,0,1,99.94,0,0
767,767,제발 하지마라 똥물이튀어서 똥물이된다민주당도 더러워서 더이상 지지를못해주겠네,0,0,0,0.51,0,0
768,768,경기 북부를 무시하는 민주당은 이번 선거에서 힘들거다.,1,0,0,13.03,1,1
769,769,유시민 있잖아..멀리서 찾지마시고..,1,0,0,6.91,1,1
770,770,좌좀들아 조국이 대통령 감이라며 ㅋㅋㅋ 이낙연보다 조국 밀어주는거 아니었냐 ㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,1,89.01,0,0
771,771,총리를 본인들 총선승리하려고 ...에그...난 그냥 총리할것임....ㅡㅡ,0,0,0,3.18,0,0
772,772,지겹다,0,0,0,4.11,0,0
773,773,문재인 지지율이 45% 넘었다며? 뭘 걱정해?,5,0,0,10.79,5,5
774,774,일단 이해찬부터 처리해봐,0,0,1,78.47,0,0
775,775,조국 딸내미랑 그짝 딸내미랑 같은 의전원 출신이라면서요??????????,1,0,1,89.9,1,1
776,776,이영감태기도 아님. 전형적인 기회주의자.,2,0,0,15.04,2,2
777,777,이낙연~~나락의 끝이 너희 총리재임 기간보다 몇백배 길것이다!!!,0,0,1,99.46,0,0
778,778,뭐가 그리 다급해졌길래..잘 나갈때 조심허지..,0,0,1,50.25,0,0
779,779,민주당에서 이제 슬슬 이낙연 띄우기 시작하네 에 이 또 얼마나 거짓말을 해 될까,3,0,0,5.22,3,3
780,780,엌ㅋㅋㅋ 이 OOO들은 페미코인 탈때부터 호구잡히더니 이젠 완전히 손놯넼ㅋㅋㅋㅋ 역시 암캐 들이 날뛰면 되는게 없다,0,0,0,4.67,0,0
781,781,낙베,0,0,0,48.34,0,0
782,782,역시 정치뉴스엔 50대 아재들의 댓글이 가장 많다,0,1,1,70.61,1,-1
783,783,불매운동 참여 안 하면 한국인이 아니라고?  니들이 유대인이 차린 가게가면 매국노라고 비난했던 1930년대 나치독일 정치깡패들이랑 뭐가다르냐 ㅋㅋㅋㅋㅋㅋ 조선놈 새끼들은 교육에다 그렇게 돈 쳐발라놓고 교훈 얻은건 하나도없어?,2,0,0,4.39,2,2
784,784,일본갔다왔다고 느그 편인줄아나  오바좀  하지마라. 계엄문건이나 팩트체크해라 신문들아,0,1,1,58.71,1,-1
785,785,전라도 결집시키려는 수작,1,0,1,95.8,1,1
786,786,총리? 문재인 꼬붕한테 기대를 걸다니 더불어공산당도 참안쓰럽다..,0,0,0,1.42,0,0
787,787,조중동 기레기들이  또...   찌라시를 뿌려대는구나..  민주당이 다급?    니들이 지지하는 왜구당  걱정이나 해라.,0,3,0,7.33,3,-3
788,788,민주당이 정권을 절대 잡으면 안된다. 프레임자체가 친북 및 좌파성향이여서 국가발전을 절대할수없다.. 좌파는 자유 민주주의의 양념과 비슷하다고봄.. 양념이 주요리가 될수는 없지 않은가??,2,0,0,17.86,2,2
789,789,별건 아닌데 민주당 이개호래 ㅋㅋㅋ 기자의 진심을 봤다,0,0,0,10.28,0,0
790,790,목소리 극혐,0,0,0,2.82,0,0
791,791,4월달에 대행권한 맡는거 미리축하드릴게요,0,0,1,50.83,0,0
792,792,왜 리얼미터가 40프로라면서 ㅋㅋㅋㅋ,1,0,0,12.57,1,1
793,793,총리면총리다워야지여당편에  거짓발언하는자가  총리냐?,1,1,0,5.0,2,0
794,794,니뽄 한번 갔다 오더니.너무 띄운다...그렇게 대단한 니뽄 단교할.기세더니 ㅋㅋㅋㅋ.아.일이다...ㅍㅎㅎㅎㄹㄹㄹㄹㄹㄹ,1,0,0,0.47,1,1
795,795,일단 덜덜이 아자씨 빠져야..ㅎ,0,0,1,97.77,0,0
796,796,"개 똥같은 소리,  벌써 해는 기울었어",3,0,0,3.42,3,3
797,797,낙연이는 그저 폼만 잡고있지 실제로는 빈 껍데기 일뿐~,0,0,0,4.71,0,0
798,798,멍청이들 자기들 유리할때 기반을 더 단단하게 해도 모자랄 시간에 조국 쉴드 쳐주느라고 지지율 다빠지고 난 후에야 허둥대는 모습이 참 한심하다,0,0,0,0.58,0,0
799,799,니들이 나베로 몰아간자들 아냐? 일베는 느그딜이네,0,0,1,78.79,0,0
800,800,문재인아 쇼쇼쇼 해서 이낙연이 일본 아베만나고와서 또 국민사기극으로 정권 재집권 하고 싶지? 이젠 너한테 안속는다 빨갱이들은  예나 지금이나 선전선동조작이  특징이다,3,0,0,0.0,3,3
801,801,후임총리가없어서안될걸.가라안고있는문재인호의총리를누가하려고하겠어.패가망신하지않으려면.,1,0,0,24.02,1,1
802,802,요즘 중앙일보 보면 애처롭다 ㅋㅋㅋ,0,0,1,78.09,0,0
803,803,더불어공산당이 토착왜구 나견이를 왜 빨고 자빠졌냐? 죽창으로 찔러버리지?,1,1,0,0.69,2,0
804,804,민주당으로 돌아가는 순간...끝...,2,1,0,26.98,3,1
805,805,"ㅋㅋㅋ 유은혜가 총리 후보란다, 야들 미친거 아이가",3,0,0,29.87,3,3
806,806,다급해지긴 했나보군.표창원 이철희같은 분들이 진정한 진보이고 나머지는 진보가아니 좌빨,2,1,0,29.98,3,1
807,807,우린 개 돼지입니다. 그러나 주사파 좌빨 민주당은 다시는 지지하지 않을것입니다.개 돼지는 한번만으로 충분합니다.,21,1,0,29.56,22,20
808,808,해골바가지로는안되니까이젠 홍 ㅇ. 승부수쓰는군이미썩어서 냄새가진동하는 홍  ㅇ. 로국민들입맛을사로잡을까쓰래기통속으로버려질 상한생선을불쌍한해골바가지,2,0,0,0.02,2,2
809,809,장수하면 뭘하냐 대통령눈치나보면서 조국사태 직언한마디못하는 식물총리였는데,8,1,0,28.28,9,7
810,810,너무나 음흉한 것 같애 생긴 게 그렇게 생겼잖아 음흉하게,4,0,0,9.66,4,4
811,811,천황이 국빈 대접이라도 해 준 걸 감사할 줄 아는 걸 보니 총리는 하루바삐 사퇴해서 살 길 찾아라 !청와대 직원들도 마찬가지다 !모진 놈 옆에 있다간 정 맞는 법이다 !,0,0,1,88.88,0,0
812,812,이 자가 정경심 수사하는 검찰에 하지도 않은 강압수사라고 국회에서 몰아 부치던자 이닌가?,31,2,0,15.11,33,29
813,813,그래도 이낙연이 삶은 소대가리보다  천만배는 낫지..,2,1,1,83.73,3,1
814,814,그냥범제조직해채하라더불어당국민의심판대에서다,1,0,0,45.88,1,1
815,815,안녕히 가세요,1,0,0,15.89,1,1
816,816,슬슬 이낙연 띄우기 시작인가? 문재인도 이때쯤에 띄우기 시작한거같은데..,2,0,0,17.53,2,2
817,817,놀구자빠졌네ㅡㅡ,2,0,0,9.19,2,2
818,818,아닥들하시고 이총리는  대선가는게 진리다 민주당 느들살아남는길은 그것 밖에 없다,0,2,1,77.63,2,-2
819,819,★면상이 참 역겹게 생긴 넘. 전라도 해안에서 약탈을 일삼던 왜구들 수장처럼 생겼노....★세월호사고 당시 절라도수괘로서 책임은 지지않고 오히려 반정부 선동질만 일삼음. ★절라좌파들의 전형적인 덮어씌우기의 표본. 눈 뜨고 있어도 코 베어가는 절라선동세력의 상징. ★기득권의 단물만 빨아먹고사는 위선자. 캐보면 조국보다 못지 않을것.,2,0,0,0.0,2,2
820,820,이낙연이 정경심 압색때 여자만 있는집에 남자가 처들어가11시간 있엇다구 인권유린했다구 개소리 한 인간아닌가 정유라 압수수색은 어떻게 생각하시는지 궁금하다 정경심만 국민이고 정유라는 국민이 아닌가? 하여튼 좌파놈들은 개나소나 입만 열면 거짓말이다,26,3,0,11.22,29,23
821,821,민주당 욕하는 글이 하늘을 찌르는구나 민주당 잘 듣고 정신 좀 차려라 OOO들아,5,1,0,4.03,6,4
822,822,"좌빨 또 찍으면, 국민은 개돼지 인정하면 된다",4,1,0,16.37,5,3
823,823,민주당ㅅㄲ들아..니네 거짓과 사기. 선동질에 진절머리가 났다..박근혜 이후 앞으로 니네들의 선동질에 넘어가는 인간들은 문빠밖에 없을끼다,5,0,0,0.09,5,5
824,824,민주당 점점 한심해지네,0,1,0,1.43,1,-1
825,825,ㅋㅋ 문재인 인기도 오르고 더폭망당 지지도오르잖어. 더 사기치고 국민우롱하고... 조국감싸고...,1,0,0,2.58,1,1
826,826,저 스크린 봐라. 이런 시국에 정부종합청사엔 늦가을 정취가 걸려 있냐 !국민은 사지로 내몰면서!총리는 아무 성과도 못 내고 국빈놀이하고문재인은 청와대에서 잠이 오냐여당 내세워 공수처만 만들면 다 네 세상일 줄 아는 게냐.대한민국의 국정을 난도질해 놓은 책임을 통감하고국민들 앞에 사죄표명하고 그 챔임지고 하야하라 !총리도 사퇴하라 !청와대 말단 직원들까지 싹 다 나와라 !대통령이 뭘 하든 제 배만 불리면 그만인가 !,1,0,1,99.83,1,1
827,827,총선 100석 미만 예상됨.   완전 레임덕 와서 아무것도 못하고 시즌 쫑 칠듯.,0,0,0,38.66,0,0
828,828,솔직히 총리로서 한게뭐가있나요!,2,0,0,20.89,2,2
829,829,하든지 말든지...난 이제 민주당은 안찍을란다. 닭그네 때보다 살기 힘드니 말 다했지..,4,0,0,1.84,4,4
830,830,좌파에 표주는 일은 이제 두번은 없다 나라 팔아먹을 OOO들,1,0,0,3.38,1,1
831,831,정당 지지율 오르고 있는데 뭐가 다급해 OOO~ㅋㅋㅋ 일기는 일기장에 쓰라고ㅋㅋㅋ 똥줄타는건 너그 적폐언론들이지ㅋㅋㅋ,1,1,1,96.28,2,0
832,832,"한때 당신들한테 솔깃했었는데, 이젠 걱정마라 절대 안뽑는다.",9,0,0,2.2,9,9
833,833,최장기 총리도 하고 나중에 최장기수도 하고,2,0,0,6.67,2,2
834,834,"개같이 피토해도 민주당될듯, 봐라 돈퍼주기정책이  얼마나 힘이 되는줄 봤자나? 꽁똔 5백가까이 주는데 안뽑고 베겨?",1,1,1,59.83,2,0
835,835,"호남인들만 대동단결 현 호남위탁정권에서호남 단독정권 만들겠다는 전략!!!꿈 깨시길,,,,",10,0,0,1.64,10,10
836,836,지금 이런식  이라면 언놈이  와도   똑같다,0,0,1,66.2,0,0
837,837,어이없네.  조국사태등  정국운영에  대한  책임 없는거야?,2,0,0,2.62,2,2
838,838,"다급하다라 ..  ? 경제 완전히 망치면서 , 독재 까지  하니 , 국민이  등 돌리는것  ..  수도권 국민님들 , 총선에서 민주인민당 다 떨어뜨려야 할텐데요 ,  자유민주자본주의 체제가 아닌 다른 체제는 국가가 망하고 , 국민이 망한다는 사실이 전세계 각국의 예  에서 증명이 되는데요 . 특히 주부님들이 잘하셔야 되는데요 .",2,0,1,87.51,2,2
839,839,댓긓들 개판이군.,1,0,0,3.0,1,1
840,840,대통령이  너무 설쳐대서  총리가 있는지 없는지 몰라서 오래있는것임,2,1,0,1.21,3,1
841,841,겸손함을 모르는 거만하고 응큼한 늙은 너구리 틀딱임.,0,1,0,22.2,1,-1
842,842,이총리 일본가서 회담했다고 가 토착 왜구면 자유한국당 혁신위원장 안중근의사를 테러리스트로 위안부 매춘 ㆍ자유한국당 은 애국자니 한번 물어보자,0,1,1,89.65,1,-1
843,843,캐첯이다서글넘들 그리고 기레기색히  선동질,0,0,0,3.31,0,0
844,844,문재인 똘만이  이낙연 너도 다지나갔다좌파주사파 밑에서무얼 한다는 말이냐?,1,1,0,0.31,2,0
845,845,인상이 딱봐도 더불어민주당이네,1,1,1,98.16,2,0
846,846,민주당 아웃이야...,3,1,0,4.08,4,2
847,847,이낙연 죽이기네 ㅋㅋㅋㅋㅋ 이인영 이해찬이 맡아 청문위원들도 그렇고 진골 운동권 아니면 다 제물이여,0,0,0,2.99,0,0
848,848,빨갱이당에서 더이상 대통령 안 나와요 애쓰지마세요..죄앙이로 충분히 헬빨갱이 경험 오지게한 국민이 이낙연을 뽑아준다고? 좀비달창이 웃을 일ㅋㅋ 토착왜구 이낙연 ㅋㄱ,5,0,0,0.35,5,5
849,849,민주당이 다급하면 조국 낙마했다고 표창장이나 돌리는 담마진 병역면제 새끼랑 나갱원이가 지휘하는 봉숭아학당 자한당은 뭐냐? 그게 국민이 낙마시켰지 니가 낙마시켰음? 자한당 이런것들이 나라 맡으면 나라가 어떻게 되겠음? 자한당 이 쓰레기들 때문에 민주당이 야당복이 있다는거다,2,1,0,0.29,3,1
850,850,"잡룡들이 다 범죄자였으니, 이젠 문재앙의 최장수 거수기라도 다음 왕좌에 앉힐 모양이네 ㅋㅋㅋ",1,0,0,0.25,1,1
851,851,"왜? 니들은 호남이면 무조건 좌파냐ㅋ 안타깝고 안타깝다이나라가  언제 영,호남이 없어질꼬ㅋ",0,0,0,0.64,0,0
852,852,그나물에   그밥 .  배지밀(콩가루)  정당.,1,0,0,2.63,1,1
853,853,적폐 개중앙.제목 꼬라지 봐라!,0,0,1,79.82,0,0
854,854,요즘 정치충들은 복잡다단한 현실을 단어로 갖히게 해서 선동하는걸 좋아하지. 운동권/사회주의/빨갱이/좌빨 등등등.. 세상이 그렇게 쉽냐 이사람저사람 다다르고 생각도 시시때떄로 변하는데 ㅋㅋ 지는 그럼 우파 지지 하면 우좀이고 친일이라고 하면 안억울 하나 균형을 가져야지. 좀 논리적이고 균형적으로 생각들을 다같이 바꿔나가면 안되나?,1,0,0,0.98,1,1
855,855,김현미를 총리후보라고?? ㅋㅋ 더 나라말아먹을일있냐??,0,0,0,11.27,0,0
856,856,몇 사람 빼곤 대통령 뒤에 숨어서 하는 건 하나없이 거저 국개의원 뱃지달려고 하는 무능하기 짝이 없는 비겁한 넘들!!  버      러       지같은 생각이 안든다면 인간도 아니다,1,0,1,99.7,1,1
857,857,많이 급하구나,0,0,0,18.96,0,0
858,858,일본가서 아베한테 친서 전달하고 인터뷰까지 일본어로했던데 이거 자한당이 그대로 했으면 친일파 토착왜구라고 개까였을것을 이낙베가 하니 대깨문들 아가1리 봉인함 역겨운 좌빨들 이중성 오지죠?,12,2,0,0.19,14,10
859,859,"다뿔어터진당이 급하긴 급한가보다.. 자칭 대선후보란 넘들이 전부 불륜, 부정 등으로 낙마하니 인기도 없는 이낙연을 끌어 들여??  전라도 빼고는 전멸할 것이다....",4,1,0,0.53,5,3
860,860,전라도는 안돼,5,1,0,10.56,6,4
861,861,다시는 빨갱이들에게 안속는다,0,0,0,10.78,0,0
862,862,중앙 제목 뽑는거봐라ㅋㅋㅋㅋㅋㅋ이젠 대놓고 양아짓하네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0,11.51,0,0
863,863,"아부의 달인,  조국  사태   문어벙  하루만에  번복하고,",0,0,0,9.4,0,0
864,864,문재앙에 이어 이낙견이 뭘 했는데 자꾸 차기 대선 어쩌구 저쩌구 하면서 띄우는거야 니들 국민들한테 사과는 했냐,3,1,0,1.48,4,2
865,865,여기에 악풀 같은것 보내지 마세요...,0,0,0,8.22,0,0
866,866,그래~낙연이도 가는구나??총선에서 개작살나서 책임지고 낙향~시키는 작전수립?주사파만 신났구먼??,0,0,0,0.24,0,0
867,867,풋..최근조사가 황교안대표랑 2프로 차이나던데..이정도면 황교안대표가 앞도적으로 이기고 있는거야.지난 창원보궐선거때도 20프로가까이 자빨이 이긴다는 여론조사보고 김치국마시다가 결과는 504표 차이였지 보니까 경상도 충청도에서 황교안대표가 1위 먹고 들어갔고 20대도 황대표가 1위라면 이미 게임 끝이지.경상도 충청도표 못얻고선 절대 안된다그 트롯부르는 딴따라 몰골의 깡전라도 낙연이놈이 그나마 현직총리 프리미엄과 라도표때문에 져렇게 버티고있는건데. 우리나라 사람들 전라도것들 안뽑아.한국당이 왜 이낙연에게 관심도 없는지 생각해봐라,0,0,0,0.13,0,0
868,868,"*조국이 집 압수 수색때, 정경심이 하고 딸보고 ""집안에 여성만 2분 있었다~~""(-가짜뉴스). 이총리 이번 정유라건에 대해서는 어떻게 이야기 할 겁니까?. 왜 하나같이 문재인이 밑에만 있으면 저 지날들이야....",0,0,0,0.01,0,0
869,869,"주사파,,  좌파,, 시민단체,전과자출신,  침투빨갱이들,   정권기생충들이  모여있는  정당은  총선에서  퇴출되어야한다,  보수세력응  지금부터  총선낙선,인물들을  명단작성하여  준비하여야한다,",1,0,0,18.47,1,1
870,870,헐 총리 후보로 김현미.유은혜는 아닌것 같다. 차라리 손학규가 낫다.,1,0,0,37.22,1,1
871,871,이총리 대선 응원합니다~~~이총리뿐이네요다른것들은 정신들이 다 이상해,2,4,1,78.79,6,-2
872,872,대권 욕심이 있다면 민주당 선대위장 자리가면 안된다.,0,0,0,10.96,0,0
873,873,더 이상 좌파가 나랑 망치는 꼴은 보고 싶지 않다. ㅜㅜ,1,1,0,1.56,2,0
874,874,어디든 무능한놈이 장수하드라,0,1,0,2.26,1,-1
875,875,이낙베 일왕에게 90도 인사! ㅋ ㅋ,2,0,1,77.69,2,2
876,876,"국민 여러분 정의 공정 공평 성찰  새로 맹글었습니다  한번또 부탁드립니다 여러분어짜피 정치나 인생이나 속고 속는거 아니겠습니까 , 에라기 그만해라 경제 무능당 너거들이 하면뭐할끼고 있는거없는거 삽질로퍼주는거 연봉이천짜리 10명이면 다한다,두달동안 너거당에희망을다잃었다 그리고 좌파의 정치수준과 능력을다알았다 알켜주서고맙다",2,0,0,45.16,2,2
877,877,이낙연이도 이번에알아봤다. 이번에 아베를바라볼때의 토끼같은 눈매와 청문회.국감때의 저음과 표정과....    제발 그렇게 살지말고낙향해라. 허긴 언론인 출신이  거기까지 갔으니 많이 가긴했다만 이번 조국사건을 거치면서  이낙연의 깨끗치 못한 뱃속을 들여다본사람이 나 하나일까?,2,0,0,45.28,2,2
